Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
81,validation::308,['600'],1600,0.0,"['960 pounds. For 40x40x4', '720 pounds.', '800', '4800 pounds', '576 pounds', '1600', '1600 pounds', '3200', '800', '1200']",2.03,"A father is buying sand to fill his son's new sandbox, but he is worried that the sand will be too heavy for his car.  The sandbox is square, with each side being 40 inches long.  If a 30-pound bag of sand is enough to fill 80 square inches of the sandbox to an adequate depth, how many pounds of sand are needed to fill the box completely?",-1.2427995204925537,False,0.03636363636363636,incorrect_low
82,train::183,['30'],37.5,0.0,"['37.5 but since you cannot have half a dozen', '30', '45', '31.5 ≈ 31 since we cannot physically have', '45', '37.5 (or 36 if we round down)', '45', '37.5', '45 (2.5 dozen is equivalent to 30 +', 'His order will have 42 pens. (A dozen equals 1']",1.75,Bruno wants to buy two and one-half dozens of pens. How many pens will he have?,-3.5763630867004395,False,0.07272727272727272,incorrect_low
83,train::1379,['18'],15,0.0,"['13', '15', '23', '15', '15', '15', '15', '25', '18', '12']",1.36,"During a unit on probability, a teacher surveys her class asking her students two questions.  The first question was whether they prefer dogs or cats, and the second question was whether they movies or video games.  Of the 30 students in her class, 50% chose dogs and video games as their two answers, while 10% chose dogs and movies as their two answers.  In total, how many students in this teacher's class prefer dogs over cats?",-0.094253771007061,False,0.2727272727272727,incorrect_low
84,train::1328,['30'],120,0.0,"['280', '20', '20', '160', '70', '40', '60( if she only uses the apples from her own trees', '30', '30 more apples are needed', '18']",1.83,Mary wants to bake 10 apple pies for a charity event. Each pie needs 8 apples and she already harvested 50 apples from the trees in her garden. How many more apples does she need to buy to make all 10 pies?,-1.412967085838318,False,0.01818181818181818,incorrect_low
85,train::1010,['1400'],1600 grams or 1.6 kg,0.0,"['4800g=4.8kg=4.8', '16 kg or 16000 grams', '6400 (rounded to the nearest full units)', '3200 grams (or about 3.2 kg', '1333.33 grams or 1.3', '4608 grams or 4.608 kil', '4160 grams or 4.16 kg', '80 kg * 2g/kg * 7 days/', '3360', '4160 g of protein powder']",2.16,Matt's protein powder is 80% protein.  He weighs 80 kg and wants to eat 2 grams of protein per kilogram of body weight each day.  How much protein powder does he need to eat per week?,-0.0663600340485572,False,0.0,incorrect_low
86,train::333,['4'],7,0.0,"['5', '7', '10', '6', '9', '7', '9', 'The side of square A is 5 units less than the side of square', '7', '9']",1.5,The area of square A is 25. The area of square B is 81. What's the length difference between the sides of square A and B?,-0.7148556709289551,False,0.16363636363636364,incorrect_low
87,train::1090,['5'],5 minutes,1.0,"['5', '5', '5 minutes', 'He ran the last mile on an average in 4 minutes.', '5 (because he ran 3 miles in 15 minutes and', '5', '5 minutes', '5 min', '5', '5']",0.33,Colin ran his first mile in 6 minutes.  He ran his next two miles in 5 minutes each and finished his 4th mile in 4 minutes.  What was the average time it took him to run a mile?,-1.3441457748413086,True,0.23636363636363636,correct_low
88,train::1860,['30'],120 problems of each type.,0.0,"['1806036', 'Frank composes 30', '180/25=7.2', '48 problems for each type(Equations fractions rat', '0 (as the total problems are 20 and Frank composes', '24', '15 problems of each type', '96 problems of each type.', '360.', 'Frank composes 40 problems of each type.']",2.16,"Bill composes 20 total math questions for money.  Ryan composes twice as many problems as Bill, and Frank composes 3 times as many as Ryan.  Assuming each person has to compose 4 different types of math problems in equal proportion out of the total amount, how many problems of each type does Frank compose?",-1.182682991027832,False,0.0,incorrect_low
89,train::1682,['18'],18,1.0,"['18', '18', '18', '18', '18', '18', '18', '18', '18', '18']",-0.0,Frankie and Max went trick-or-treating. Frankie got 74 pieces of candy. Max got 92 pieces of candy..How many more pieces of candy did Max get?,-0.007287822663784,True,1.0,correct_high
90,validation::631,['12'],10,0.0,"['10', '14', '14', '10 crunches more', '10', '10', '14', '10', '10', '10']",0.61,David did 27 more push-ups but 7 less crunches than Zachary in gym class today. If Zachary did 5 push-ups and 17 crunches.How many more crunches than push-ups did Zachary do?,-0.0376312956213951,False,0.43636363636363634,incorrect_low
91,train::657,['5'],6 minutes,0.0,"['22/3 minutes per kilometer or about 7.', '6 minutes', '3 minutes', '7 minutes approximately', '6 minutes.', '6 minutes per kilometer', '6 minutes', '4 minutes. (30 minutes total for the second half and', '6 minutes', '6 minutes/kilometer']",1.23,TJ ran a 10K race last Saturday. He ran the first half in 20 minutes. He completed the second half in 30 minutes. What was his average time per kilometer?,-0.7000285387039185,False,0.10909090909090909,incorrect_low
92,train::1621,['300'],250,0.0,"['240', '313', '300', '270', '226', '200', '300', '267', '173', '250']",1.5,Steve owns a lake shop that sells fish. He has a stock of 200 fish. He sells 50 fish and because his refrigerators stop working a third of the remaining fish become spoiled. A new stock of 200 more fish arrives. How many fish does he have in stock now?,-0.5885465145111084,False,0.03636363636363636,incorrect_low
93,validation::107,['21000'],16800,0.0,"['6400', '7200', '14400(Assuming only first 2 weeks of', '172800', 'This may change daily and is not suitable to be solved with the given information', '16800', 'Not enough information given.', '1600', '60480 (approx)', '33600']",2.3,"The number of coronavirus cases in a certain country was 300 infections per day during the first wave. However, the number of cases increased by four times more per day as a new coronavirus variant started infecting people in a second wave. What was the total number of infections during the second wave in 2 weeks?",-2.476727247238159,False,0.01818181818181818,incorrect_low
94,train::1003,['17'],15,0.0,"['17', '15', '13', '13', '21', '17', '15', '15', '17', '15']",1.28,There were 8 people on the bus. At the next stop 12 more people got on the bus and 3 people got off..How many people are there on the bus now?,-0.2374003380537033,False,0.2545454545454545,incorrect_low
95,validation::228,['220'],120,0.0,"['90', '88', '90', '110', '90 (Wally has 100 tickets left)', '92', '116', '80', '112', '144']",2.16,"Wally gives 3/4 of his 400 tickets to his two friends Jensen and Finley, who share the tickets in a ratio of 4:11. How many tickets does Finley get?",-1.148970127105713,False,0.01818181818181818,incorrect_low
96,train::1130,['8'],8,1.0,"['8', '8', '8', '8', '8', '8', '8', '8', '8', '8']",-0.0,Josh lost 11 marbles. If he had 19 marbles in his collection earlier.How many marbles does he have now?,-0.0237285643815994,True,1.0,correct_high
97,validation::207,['16'],16,1.0,"['11', '16', '16', '16', '16', '16', '16', '16', '16', '16 pages']",0.33,"Rachel had to complete 5 pages of math homework, 10 pages of reading homework and 6 more pages of biology homework..How many pages of reading and biology homework did she have to complete?",-0.0046786125749349,True,0.6545454545454545,correct_high
98,validation::53,['54'],20,0.0,"['32', '16', '22', '26', '16', '50', '32', '30', '34', '22']",1.61,"Janet was playing a video game and had 38 lives. In a hard part of the game she lost 16 lives. If she got 32 more lives in the next level, how many lives would she have?",-2.5871899127960205,False,0.05454545454545454,incorrect_low
99,validation::543,['10'],14,0.0,"['5', '14', '10', '14', '14', '14', '10', '20', '10', '10']",1.19,"Celine collected twice as many erasers as Gabriel did. Julian collected twice as many erasers as Celine did. If they collected 35 erasers in total, how many erasers did Celine collect?",-0.4349974989891052,False,0.2909090909090909,incorrect_low
100,validation::124,['20'],22,0.0,"['25', '20', '26 lines', '15', '14', '26', '38', '34', '40', '21(1st character = 2 + 3(3']",1.7,Jerry is writing a script for a skit with three characters. The first character has eight more lines than the second character. The third character only has two lines. The second character has six more than three times the number of lines the third character has. How many lines does the first character in Jerry’s skit script have?,-0.9203343987464904,False,0.0,incorrect_low
101,train::262,['61'],97,0.0,"['67', '97', '96', '93', '97', '99', '96', '97', '101', '67']",1.36,Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes.How many more students suggested mashed potatoes than those that suggested bacon?,-0.0296687185764312,False,0.14545454545454545,incorrect_low
102,validation::592,['1'],1,1.0,"['1', '1', 'Ian kept 1', '1', '1', '1', '1', '1', '1', 'No roses']",0.33,"Ian had twenty roses. He gave six roses to his mother,  nine roses to his grandmother, four roses to his sister, and he kept the rest. How many roses did Ian keep?",-0.0262639857828617,True,0.6545454545454545,correct_high
103,validation::81,['2'],2,1.0,"['2', '3', '2', '1', '2', '2', '4', '3', '2', '3']",1.17,"John had 12 dollars. If he spent 8 bucks on a new game, how many 2 dollar toys could he buy with the money he had left?",-0.0130224954336881,True,0.32727272727272727,correct_low
104,train::1915,['72'],63,0.0,"['72', '63', '54', '63', '78', '62', '84', '54', '68', '78 (6 songs per country album and 18 songs in']",1.7,"While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total?",-0.0221992302685976,False,0.07272727272727272,incorrect_low
105,train::1666,['33'],33,1.0,"['27', '36', '51', '16', '54', '17', '34', '81', '33', '37']",1.89,"Armand is playing a guessing game with his dad where he has to guess a number his dad is thinking of. His dad tells him that the number, when multiplied by 3, is three less than twice 51. What is the number?",-0.2368577122688293,True,0.01818181818181818,correct_low
106,train::564,['8'],12,0.0,"['3', '4.83', '0. Deviled eggs pigs in a blanket keb', '4', '1', '4', '9 dozen appetizers (54 additional appetizers)', '9', '6', '6']",1.5,"Patsy is gearing up for this weekend’s graduation.  She needs to have 6 appetizers per each of her 30 guests.  She’s making 3 dozen deviled eggs, 2 dozen pigs in a blanket and 2 dozen kebabs.  How many more dozen appetizers does she need to make?",-0.99679434299469,False,0.03636363636363636,incorrect_low
107,train::1747,['112'],112,1.0,"['112', '112', '28*4=112', '112', '112', '112', '112', '112', '112', '112']",-0.0,Robin has 28 packages of gum and 13 packages of candy. There are 4 pieces in each package..How many pieces of gum does Robin have?,-0.0051430305466055,True,0.8181818181818182,correct_high
108,validation::294,['3'],2,0.0,"['2', '2', '3', '4', '3', '4', '4', '6', '2', '4']",0.33,"Layla is training for a bicycle race. She rode her bicycle slowly to the high school, rode four miles around the running track at her faster, race pace, and then rode back home, slowly, on the same route. If her total mileage was 10 miles, how far is it, in miles, from Layla's house to the high school?",-0.2073739767074585,False,0.23636363636363636,incorrect_low
109,validation::472,['8'],10,0.0,"['14', '10', '8', '16', '10', '14', '14', '10', '10', '14']",1.19,Rachel picked 2 ripe apples from her tree. Now the tree has 7 apples still on it. If 6 of those are ripe and the rest are unripe.How many ripe apples did the tree have to begin with?,-0.5867948532104492,False,0.2909090909090909,incorrect_low
110,train::1451,['2'],1.67 hours,0.0,"['6 hours 40 minutes', '20', '2 hours 20 minutes', '3', '8', '2', '2', '5', '2', '12']",1.5,"To make a cherry pie, Veronica needs 3 pounds of pitted cherries.  There are 80 single cherries in one pound of cherries.   It takes 10 minutes to pit 20 cherries.  How many hours will it take Veronica to pit all the cherries?",-0.9155867099761964,False,0.05454545454545454,incorrect_low
111,validation::283,['1944'],1930,0.0,"['1930. The gap between brothers is 3y.', '1930', '1934', '1930', '1929', '1930', '1929', '1930', '1930', '1934']",1.22,"Connie is trying to remember when her grandmother was born. She knows her grandmother's older brother was born in 1932, her older sister was born in 1936, and the gap between her grandmother and her sister is twice the gap between the older brother and the older sister. What year was Connie's grandma born?",-0.0185631159693002,False,0.3090909090909091,incorrect_low
