id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::10120,"['August\xa027,\xa02017']","May 19, 2019",0.0,"['May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019', 'May 19, 2019']",-0.0,when does the season finale of game of thrones air?,-0.0019600244704633,False,0.32561809404461245,0,incorrect_high
train::10121,['10'],11,0.0,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11']",-0.0,how many seasons did the x files run?,-0.0067710005678236,False,0.32561809404461245,0,incorrect_high
train::10122,['succession to the French throne'],The French throne.,1.0,"['the French throne.', 'The French throne.', 'The French throne.', 'The French throne.', 'The French throne.', 'the French throne.', 'the French throne.', 'The French throne.', 'The French throne.', 'The French throne.']",-0.0,the hundred years war between france and england grew out of a dispute over?,-0.0008299481705762,True,0.32561809404461245,0,correct_high
train::10123,['Jack Stephen Burton'],Steve Burton,0.0,"['Steve Burton', 'Steve Burton', 'Steve Forrest', 'Steve Burton', 'Steve Burton', 'Steve Burton', 'Steve Burton', 'Steve Burton', 'Steve Forrest', 'Steve Burton']",0.5004024235381879,who played the original jason on general hospital?,-2.12715482711792,True,0.32561809404461245,1,correct_low
train::10124,['the Battle of Fort Wagner'],"Port Royal, South Carolina",0.0,"['Port Royal, South Carolina', 'Port Royal, South Carolina.', 'Port Royal, South Carolina', 'Port Royal, South Carolina', 'Port Royal, South Carolina', 'Port Royal, South Carolina', 'Port Royal, South Carolina', 'Port Royal, South Carolina.', 'Fort Wagner', 'Port Royal, South Carolina']",0.3250829733914482,where was the first major battle for african american troops in the union army?,-0.0264127235859632,False,0.32561809404461245,0,incorrect_high
train::10125,['being faithful'],Perseverance and overcoming obstacles in a relationship.,0.0,"[""Perdita and Hook's relationship."", 'Perseverance and overcoming obstacles in a relationship.', 'Perseverance and overcoming obstacles in a relationship.', 'Perseverance and overcoming obstacles in a relationship.', 'Perseverance and overcoming obstacles in a relationship.', ""Perdita and Hook's relationship."", 'Perseverance and overcoming obstacles in a relationship.', 'Perseverance and overcoming obstacles in a relationship.', 'Perseverance and overcoming obstacles in a long-distance relationship.', 'Perseverance and overcoming obstacles in a relationship.']",0.8018185525433372,what is the song state of love and trust about?,-0.1129165887832641,False,0.32561809404461245,1,incorrect_low
train::10134,['12'],82,0.0,"['82', '82', '82', '82', '82', '82', '82', '82', '82', '82']",-0.0,how many golf tournaments did tiger woods win?,-0.8262454867362976,False,0.32561809404461245,0,incorrect_high
train::10141,['Peyton Roi List'],Robert Capron,0.0,"['Ryan Ochoa', 'Robert Capron', 'Ryan Potter', 'Ryan Ochoa', 'Ryan Ochoa', 'Ryan Ochoa', 'Robert Capron', 'Ryan Potter', 'Robert Capron', 'Ryan Whitney Newman']",1.2798542258336674,who plays holly in diary of a wimpy kid?,-0.7578733563423157,False,0.32561809404461245,1,incorrect_low
train::10143,['Los Angeles'],"Los Angeles, California",1.0,"['Los Angeles, California.', 'Los Angeles, California.', 'Los Angeles, California', 'Los Angeles, California', 'Los Angeles, California', 'Los Angeles, California', 'Los Angeles, California.', 'Los Angeles, California.', 'Los Angeles, California', 'Los Angeles, California.']",-0.0,where did the red hot chili peppers originated?,-0.0004110683512408,True,0.32561809404461245,0,correct_high
train::10145,['Ambrosia'],Leo Sayer,0.0,"['Leon Russell', 'Leo Sayer', 'Leo Sayer', 'Leo Sayer', 'Leo Sayer', 'Leo Sayer', 'Leo Sayer', 'Leon Russell', 'Leo Sayer', 'Leo Sayer']",0.5004024235381879,who sings you're the biggest part of me?,-0.016109425574541,False,0.32561809404461245,1,incorrect_low
train::10148,['Metal Fingers'],Metal Face,1.0,"['Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face', 'Metal Face']",-0.0,what does the mf in mf doom stand for?,-1.502163052558899,False,0.32561809404461245,0,incorrect_high
train::10149,['Bertha von Suttner'],Bertha von Suttner,1.0,"['Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner', 'Bertha von Suttner']",-0.0,who was the first woman awarded the nobel peace prize?,-0.0015279296785593,True,0.32561809404461245,0,correct_high
train::1015,['108'],108,1.0,"['108', '108', '108', '108', '108', '108', '108', '108', '108', '108']",-0.0,how many beads are in a mala bracelet?,-0.000937856384553,True,0.32561809404461245,0,correct_high
train::10150,['Lorraine Bracco'],Len Cariou,0.0,"['Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou', 'Len Cariou']",-0.0,who plays mayor in blue bloods season 8?,-0.0233320966362953,False,0.32561809404461245,0,incorrect_high
train::10152,['Heather West'],Heather West.,1.0,"['Heather West.', 'Heather West', 'Heather West.', 'Heather West.', 'Heather West.', 'Heather West.', 'Heather West', 'Heather West.', 'Heather West.', 'Heather West']",-0.0,who won season 2 of hell's kitchen?,-0.0110925436019897,True,0.32561809404461245,0,correct_high
train::10153,['carbon-12'],Carbon and oxygen.,0.0,"['Carbon and oxygen.', 'Carbon and oxygen.', 'Carbon and oxygen.', 'Carbon and oxygen.', 'Carbon and oxygen.', 'Carbon and oxygen.', 'Carbon and Oxygen.', 'Carbon and Oxygen', 'Carbon and oxygen.', 'Carbon and oxygen.']",-0.0,what are the products of helium burning in a star?,-0.0005783553933724,True,0.32561809404461245,0,correct_high
train::10155,"['January 1, 2018']","January 1, 2023",1.0,"['January 1, 2023', 'January 1, 2023', 'January 1, 2024', 'January 1, 2023', 'January 1, 2023', 'January 1, 2024', 'January 1, 2023 (for most provisions)', 'January 1, 2023', 'January 1, 2023 (for most provisions)', 'January 1, 2023']",0.9502705392332348,when do the new tax laws become effective?,-0.0487278997898101,False,0.32561809404461245,1,incorrect_low
train::10156,['DeAndre Jordan'],Nikola Jokić,0.0,"['Nikola Jokić', 'Nikola Jokić', 'Nikola Jokić', 'Nikola Jokić', 'Nikola Jokić', 'Nikola Jokić', 'Nikola Jokic', 'Nikola Jokić', 'Nikola Jokic', 'Nikola Jokić']",-0.0,who has the highest fg percentage in the nba?,-3.2882604598999023,False,0.32561809404461245,0,incorrect_high
train::10157,['Mackenzie Christine Foy'],Mackenzie Foy,1.0,"['Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy', 'Mackenzie Foy']",-0.0,who plays the little girl in twilight breaking dawn part 2?,-0.0052798828110098,True,0.32561809404461245,0,correct_high
train::10158,['in ice caps'],Glaciers and ice caps.,1.0,"['Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.', 'Glaciers and ice caps.']",-0.0,where is most of earths fresh water found?,-0.0002181292074965,True,0.32561809404461245,0,correct_high
train::10159,"['Finn', 'Elliot Reeve', 'Sam Spruell']",King Magnus,0.0,"['King Magnus', 'King Magnus', 'King Magnus', 'King Magnus', 'King Magnus', 'King Magnus', 'King Magnus', 'William, played by Sam Claflin.', 'King Magnus', 'King Magnus']",0.3250829733914482,queen's brother in snow white and the huntsman?,-1.5021030902862549,False,0.32561809404461245,0,incorrect_high
train::1016,['Sir Georg Solti'],Georg Solti,1.0,"['Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti', 'Georg Solti']",-0.0,who has the most grammys of all time?,-0.0337258763611316,True,0.32561809404461245,0,correct_high
train::10160,['John Dalton'],Democritus,0.0,"['Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus', 'Democritus']",-0.0,who gave first time the information about atom?,-0.0076584066264331,False,0.32561809404461245,0,incorrect_high
train::10161,['Mike Wheeler'],Mike Wheeler,1.0,"['Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler', 'Mike Wheeler']",-0.0,who does finn wolfhard play in stranger things?,-0.0032245328184217,True,0.32561809404461245,0,correct_high
train::10162,['1757'],1738,0.0,"['1738', '1738', '1738', '1738', '1738', '1738', '1738', '1738', '1738', '1738']",-0.0,when was come thou fount of every blessing written?,-0.0160980466753244,False,0.32561809404461245,0,incorrect_high
train::10163,['Spain'],"Spain, then Germany, then Japan.",0.0,"['Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain (and before that, Portugal)', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.', 'Spain, then Germany, then Japan.']",0.3250829733914482,who did guam belong to before the us?,-0.0012047183699905,True,0.32561809404461245,0,correct_high
train::10168,['Sebastian Stan'],Michael Angarano,0.0,"['Michael Angarano', 'Michael Angarano', 'Michael Angarano', 'Michael Ian Black', 'Michael Cera', 'Michael Angarano', 'Michael Angarano', 'Michael Angarano', 'Michael Cera', 'Michael Ian Black']",0.9502705392332348,who plays clay in im dying up here?,-0.0161080174148082,False,0.32561809404461245,1,incorrect_low
train::1017,['Ellie Kemper'],Rob Paulsen,0.0,"['Mark Hamill', 'Rob Huebel', 'Mark Hamill', 'Rob Paulsen', 'Dee Bradley Baker', 'Rob Paulsen', 'Seth Green', 'Rob Paulsen', 'Seth Green', 'Dee Bradley Baker']",1.5571130980576458,who is the voice of brick in lego batman?,-5.131120681762695,False,0.32561809404461245,1,incorrect_low
train::10171,['Russell Watson'],Scott Bakula & Diamanda Galás,0.0,"['Scott Bakula & Diamanda Galás', 'Scott Bakula & Kenneth Branagh', 'Scott Bakula and Diane Guerrero.', 'Scott Bakula and Gene Roddenberry', 'Scott Bakula and Diane Warren.', 'Scott Bakula & Diane Warren', 'Scott Bakula and Diane Warren', 'Scott Bakula and Diane Warren.', 'Scott Bakula and the cast of Enterprise.', 'Scott Bakula and Diane Warren.']",1.4978661367769954,who sings the theme tune to star trek enterprise?,-3.288225650787353,False,0.32561809404461245,1,incorrect_low
train::10172,['fictional kingdom of Mahishmati'],Mahishmati,0.0,"['Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati', 'Mahishmati']",-0.0,in which kingdom is the story of bahubali series of film is mainly set?,-0.000745971861761,True,0.32561809404461245,0,correct_high
train::10174,['the Paris Opera'],Paris Opera House,1.0,"['Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House', 'Paris Opera House']",-0.0,where does the phantom of the opera take place?,-0.0003541081096045,True,0.32561809404461245,0,correct_high
train::10175,['Karen Gillan portrays Nebula'],Nebula,0.0,"['Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Nebula']",-0.0,who is gamora's sister in guardians of the galaxy?,-0.0022107940167188,True,0.32561809404461245,0,correct_high
train::10176,"['1939–41', '1984–86']",2015-2017,0.0,"['2015-2017', '2015–2018', '2015-2017', '2015–2018', '2015–2018', '2015-2017', '2015–2018', '2015-2017', '2015-2017', '2015-2017']",0.6730116670092565,when did dublin win 3 in a row?,-1.910334110260009,False,0.32561809404461245,1,incorrect_low
train::10178,['Michael James Hucknall'],Mick Hucknall,0.0,"['Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall', 'Mick Hucknall']",-0.0,who is the lead singer in simply red?,-0.0004530118894763,True,0.32561809404461245,0,correct_high
train::10179,['Guaranteed Rate Field'],Guaranteed Rate Field,1.0,"['Guaranteed Rate Field', 'Guaranteed Rate Field', 'Guaranteed Rate Field.', 'Guaranteed Rate Field', 'Guaranteed Rate Field', 'Guaranteed Rate Field', 'Guaranteed Rate Field.', 'Guaranteed Rate Field', 'Guaranteed Rate Field', 'Guaranteed Rate Field']",-0.0,where do the chicago white sox play home games?,-0.0002052573254331,True,0.32561809404461245,0,correct_high
train::10180,['The Sun'],The Sun,1.0,"['The Sun', 'The Sun.', 'The Sun.', 'The Sun', 'The Sun', 'The Sun', 'The Sun', 'The Sun', 'The Sun', 'The Sun']",-0.0,what is the most popular newspaper in the uk?,-0.0142755694687366,True,0.32561809404461245,0,correct_high
train::10181,['Martin Van Buren'],Martin Van Buren,1.0,"['Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren', 'Martin Van Buren']",-0.0,whom did the free-soil party nominate as its presidential candidate in 1848?,-0.0022242348641157,True,0.32561809404461245,0,correct_high
train::10182,['Joe Cocker'],Red Hot Chili Peppers,0.0,"['Red Hot Chili Peppers', 'Red Hot Chili Peppers', 'Red Hot Chili Peppers', 'Red Hot Chili Peppers', 'Eddie Cochran', 'Red Hot Chili Peppers', 'Red Hot Chili Peppers', 'Eddie Floyd', 'Red Hot Chili Peppers', 'Rednex']",0.9404479886553264,who sings you can keep your hat on?,-2.238006591796875,False,0.32561809404461245,1,incorrect_low
train::10184,['Abraham Lincoln'],James A. Garfield,0.0,"['James A. Garfield', 'James A. Garfield', 'James A. Garfield', 'James A. Garfield', 'James A. Garfield', 'Abraham Lincoln', 'James A. Garfield', 'James A. Garfield', 'James A. Garfield', 'James A. Garfield']",0.3250829733914482,who was the first president to be shot in office?,-0.0381359718739986,False,0.32561809404461245,0,incorrect_high
train::10185,"['Solingen, Germany']",Germany & Spain,1.0,"['Germany & Spain', 'Germany & Spain', 'Germany & Spain', 'Germany & Spain', 'Germany & Spain', 'Germany & Spain', 'Germany & Spain.', 'Germany & Spain', 'Germany & Spain', 'Germany & Spain']",-0.0,where are j a henckels international knives made?,-0.0486971326172351,True,0.32561809404461245,0,correct_high
train::10187,"['good fortune', 'joy']",Prosperity and happiness.,0.0,"['Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.', 'Prosperity and happiness.']",-0.0,what does the colour red mean in china?,-4.5111846923828125,True,0.32561809404461245,0,correct_high
train::1019,"['Belinda Giblin', 'Alison Mulvaney']",Belinda Giblin,1.0,"['Belinda Giblin', 'Jodi Gordon', 'Belinda Giblin', 'Belinda Giblin.', 'Belinda Giblin', 'Belinda Giblin', 'Jodi Gordon', 'Belinda Giblin', 'Belinda Giblin', 'Belinda Giblin']",0.5004024235381879,who is playing alfs wife martha in home and away?,-0.0161259640008211,True,0.32561809404461245,1,correct_low
train::10190,['the third Sunday of June'],Third Sunday of June.,1.0,"['Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.', 'Third Sunday of June.']",-0.0,when does father's day celebrated in india?,-0.0008307819953188,True,0.32561809404461245,0,correct_high
train::10191,['Deborah Ann Ryan'],Debby Ryan,0.0,"['Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan', 'Debby Ryan']",-0.0,who plays bailey on suite life on deck?,-0.0890470966696739,True,0.32561809404461245,0,correct_high
train::10192,['four'],Four.,1.0,"['Four', 'Four', 'Four', 'Four', 'Four.', 'Four', 'Four.', 'Four.', 'Four.', 'Four.']",-0.0,how many episodes are there of olive kitteridge?,-0.0383336655795574,True,0.32561809404461245,0,correct_high
train::10194,"['Albert E. Brumley', 'Todd Gaither', 'Faith Evans', 'Sting']",Puff Daddy (and Faith Evans),1.0,"['Puff Daddy (and Faith Evans)', 'Puff Daddy (with Faith Evans)', 'Puff Daddy (with Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)', 'Puff Daddy (and Faith Evans)']",-0.0,who wrote the song i'll be missing you?,-0.0013538966886699,True,0.32561809404461245,0,correct_high
